time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw
14.100,9.770,-0.860,1.076,-95.032,33.691,-19.470,13.3,-73.4,56.1
14.110,9.709,-0.982,1.196,-92.957,36.133,-15.686,13.2,-73.3,55.1
14.120,9.518,-1.345,1.542,-88.928,37.964,-12.268,13.0,-73.2,54.3
14.130,9.202,-1.579,1.853,-84.534,37.292,-11.047,12.6,-73.1,53.5
14.140,8.802,-1.538,2.194,-80.261,35.034,-11.658,12.3,-73.0,52.8
14.150,8.522,-1.429,2.402,-77.087,32.532,-13.123,12.1,-73.0,52.1
14.160,8.432,-1.263,2.635,-75.012,29.419,-14.832,12.1,-72.9,51.2
14.170,8.614,-1.013,2.669,-74.646,26.184,-15.991,12.1,-72.8,50.3
14.180,9.042,-0.728,2.674,-74.524,23.315,-16.602,12.1,-72.8,49.2
14.190,9.476,-0.429,2.399,-74.036,20.935,-16.418,12.3,-72.8,48.2
14.200,9.781,-0.228,2.377,-73.975,20.447,-15.564,12.5,-72.9,47.0
14.210,9.908,-0.009,2.493,-73.730,21.606,-14.832,12.7,-72.9,45.9
14.220,9.944,0.211,2.615,-73.303,22.705,-14.648,12.9,-72.9,44.8
14.230,9.990,0.436,2.708,-73.303,24.719,-14.832,13.1,-72.9,43.7
14.240,9.886,0.615,2.819,-73.730,27.466,-15.442,13.3,-72.8,42.5
14.250,9.772,0.539,2.909,-74.463,30.457,-15.991,13.5,-72.7,41.4
14.260,9.547,0.545,3.207,-75.439,32.593,-16.296,13.7,-72.6,40.2
14.270,9.410,0.599,3.323,-77.332,31.799,-16.418,13.9,-72.5,39.1
14.280,9.455,0.766,3.081,-80.017,29.358,-15.503,14.0,-72.4,38.0
14.290,9.520,0.746,2.751,-83.740,29.053,-13.245,14.1,-72.3,36.9
14.300,9.502,0.666,2.413,-87.463,30.029,-9.888,14.0,-72.2,36.0
14.310,9.242,0.430,2.027,-90.637,30.701,-5.737,13.8,-72.1,35.1
14.320,8.871,0.061,1.713,-93.079,30.823,-1.770,13.4,-72.1,34.5
14.330,8.510,-0.540,1.424,-94.177,30.151,1.587,12.8,-72.1,33.9
14.340,8.298,-0.971,1.412,-92.896,28.748,3.845,12.1,-72.1,33.5
14.350,8.277,-1.316,1.678,-90.515,26.367,4.578,11.3,-72.1,33.2
14.360,8.614,-1.704,2.220,-87.830,22.583,3.540,10.6,-72.2,32.9
14.370,9.066,-2.057,2.329,-82.459,17.151,1.221,9.9,-72.3,32.6
14.380,9.541,-2.186,2.314,-76.599,12.878,-1.587,9.3,-72.5,32.2
14.390,9.843,-2.150,2.145,-70.923,10.620,-3.723,8.9,-72.6,31.7
14.400,9.805,-1.923,2.018,-65.002,12.207,-5.066,8.6,-72.8,31.1
14.410,9.753,-1.746,2.171,-60.059,16.724,-4.883,8.4,-73.0,30.5
14.420,9.527,-1.380,2.406,-54.626,21.057,-3.845,8.2,-73.1,29.9
14.430,9.321,-1.061,2.736,-49.072,24.841,-0.732,8.1,-73.1,29.4
14.440,9.114,-0.501,3.005,-45.044,26.917,4.211,7.8,-73.1,29.0
14.450,9.227,-0.171,2.922,-41.565,26.367,10.193,7.5,-73.1,28.8
14.460,9.216,-0.179,2.504,-36.499,25.208,15.991,7.1,-73.1,28.6
14.470,9.120,-0.038,1.952,-34.241,27.527,20.996,6.6,-73.2,28.7
14.480,9.160,0.057,2.223,-34.668,31.860,24.902,5.9,-73.2,28.9
14.490,9.257,0.385,2.625,-38.574,32.104,27.466,5.2,-73.2,29.1
14.500,9.391,0.468,2.635,-41.382,33.508,30.151,4.3,-73.1,29.5
14.510,9.461,0.163,2.539,-38.025,36.316,28.198,3.5,-73.1,29.8
14.520,9.255,0.288,2.631,-34.851,35.889,22.827,2.9,-73.0,29.9
14.530,9.374,0.777,2.705,-30.945,30.823,18.433,2.5,-73.0,29.9
14.540,10.086,1.277,2.481,-30.212,21.851,16.357,2.3,-73.0,29.7
14.550,10.415,1.705,1.693,-31.494,19.897,16.174,2.2,-73.1,29.3
14.560,10.439,2.034,1.542,-34.546,27.954,16.052,2.1,-73.2,28.9
14.570,10.365,2.382,2.426,-38.147,35.889,14.893,2.0,-73.2,28.5
14.580,10.220,2.540,2.734,-42.480,36.438,12.146,2.1,-73.2,27.9
14.590,10.013,2.382,2.200,-48.950,36.133,9.155,2.2,-73.1,27.2
14.600,9.799,2.151,2.122,-56.580,39.001,5.981,2.2,-73.0,26.5
14.610,9.671,1.891,2.226,-63.782,39.490,2.502,2.3,-72.9,25.6
14.620,9.648,1.714,2.019,-67.810,39.185,-1.526,2.4,-72.8,24.7
14.630,9.721,1.519,1.767,-67.932,42.419,-4.639,2.6,-72.7,23.7
14.640,9.576,1.287,1.811,-69.763,45.410,-6.714,2.8,-72.6,22.6
14.650,9.468,1.174,2.167,-72.632,45.410,-7.813,3.0,-72.5,21.6
14.660,9.328,0.983,2.425,-73.242,42.847,-7.874,3.1,-72.3,20.6
14.670,9.388,0.631,2.418,-72.815,40.344,-7.080,3.2,-72.2,19.6
14.680,9.387,0.345,2.401,-72.632,40.161,-5.920,3.2,-72.1,18.7
14.690,9.310,0.074,2.636,-74.402,41.504,-4.761,3.0,-72.0,17.9
14.700,8.991,0.008,2.863,-76.172,44.006,-3.662,2.9,-71.8,17.2
14.710,8.847,-0.028,2.765,-74.036,45.715,-2.686,2.6,-71.7,16.5
14.720,9.048,-0.054,2.836,-70.496,45.471,-2.563,2.4,-71.5,15.8
14.730,9.697,-0.534,3.342,-65.857,46.509,-2.625,2.2,-71.3,15.2
14.740,10.396,-0.906,3.629,-60.242,45.776,-2.258,2.0,-71.1,14.6
14.750,10.665,-1.132,3.396,-55.725,41.992,-0.916,1.7,-71.0,14.1
14.760,10.399,-1.242,3.016,-52.368,41.687,0.549,1.5,-70.8,13.7
14.770,9.897,-1.127,3.139,-50.720,44.128,1.587,1.2,-70.7,13.3
14.780,9.743,-0.983,3.286,-49.988,46.082,2.502,0.9,-70.6,12.9
14.790,9.599,-0.952,3.074,-49.316,48.645,2.991,0.6,-70.4,12.5
14.800,9.078,-0.667,3.157,-48.889,55.542,3.052,0.3,-70.1,12.2
14.810,8.820,-0.423,2.849,-46.021,55.603,1.465,0.1,-69.8,11.7
14.820,8.464,-0.113,2.475,-44.922,56.335,-1.343,0.0,-69.6,11.2
14.830,8.263,0.056,2.679,-44.312,54.993,-3.723,0.1,-69.3,10.5
14.840,8.219,0.485,2.982,-44.617,50.415,-5.066,0.2,-69.1,9.8
14.850,8.353,0.749,2.977,-46.387,44.250,-4.456,0.3,-69.0,9.0
14.860,8.724,0.505,2.999,-48.889,39.246,-3.052,0.4,-68.8,8.3
14.870,8.833,0.198,2.723,-51.086,38.635,-1.831,0.3,-68.8,7.7
14.880,8.978,-0.151,2.618,-52.856,41.016,-1.526,0.2,-68.7,7.1
14.890,8.775,-0.287,2.291,-55.054,41.382,-3.296,0.1,-68.6,6.5
14.900,8.513,-0.360,2.134,-56.030,41.992,-5.432,0.0,-68.5,5.8
14.910,8.473,-0.543,2.854,-55.664,42.419,-7.629,0.0,-68.4,5.1
14.920,8.682,-0.631,3.367,-52.185,39.429,-8.911,-0.1,-68.3,4.4
14.930,9.252,-0.704,3.614,-49.377,35.828,-8.423,-0.1,-68.2,3.7
14.940,9.887,-1.042,3.687,-48.706,33.020,-5.737,-0.1,-68.2,3.1
14.950,10.290,-1.362,3.404,-47.180,35.095,-2.258,-0.3,-68.1,2.6
14.960,10.132,-1.332,3.154,-47.607,41.809,0.793,-0.5,-68.0,2.2
14.970,9.802,-1.244,3.353,-50.049,47.607,2.319,-0.9,-67.9,1.9
14.980,9.409,-1.006,3.628,-49.316,49.438,2.808,-1.2,-67.7,1.5
14.990,9.125,-0.980,3.672,-46.387,46.814,1.709,-1.5,-67.5,1.2
15.000,8.974,-0.974,3.556,-42.419,43.213,0.916,-1.7,-67.4,0.8
15.010,8.980,-0.931,3.240,-40.039,40.344,1.099,-1.9,-67.3,0.3
15.020,8.968,-0.841,3.143,-39.795,40.039,2.441,-2.0,-67.2,0.0
15.030,8.979,-0.850,3.049,-39.795,41.382,4.150,-2.3,-67.1,-0.4
15.040,8.711,-0.800,3.087,-40.344,43.030,5.310,-2.5,-67.0,-0.7
15.050,8.473,-0.771,3.079,-40.649,43.701,5.432,-2.8,-66.8,-1.0
15.060,8.353,-0.903,3.188,-41.382,41.748,4.028,-3.0,-66.7,-1.4
15.070,8.276,-1.129,2.993,-41.687,39.612,1.465,-3.2,-66.6,-1.8
15.080,8.161,-1.125,2.946,-41.443,38.940,-1.404,-3.4,-66.6,-2.2
15.090,8.072,-1.079,3.008,-41.565,38.086,-3.296,-3.5,-66.5,-2.7
15.100,7.953,-0.932,3.136,-41.138,35.584,-4.822,-3.6,-66.4,-3.2
15.110,8.194,-0.871,3.180,-39.429,32.288,-5.676,-3.6,-66.4,-3.8
15.120,8.415,-0.919,3.137,-37.842,28.564,-6.409,-3.6,-66.4,-4.4
15.130,8.651,-1.143,2.862,-37.170,26.978,-7.141,-3.6,-66.5,-5.0
15.140,8.786,-1.277,2.898,-36.011,27.710,-7.385,-3.5,-66.6,-5.5
15.150,8.920,-1.544,2.915,-34.790,27.893,-7.141,-3.5,-66.6,-6.1
15.160,9.075,-1.730,3.086,-33.020,28.992,-5.798,-3.5,-66.7,-6.6
15.170,9.091,-1.763,3.105,-30.518,30.090,-3.784,-3.6,-66.7,-7.1
15.180,9.023,-1.587,3.269,-29.846,29.602,-2.197,-3.7,-66.7,-7.5
15.190,8.912,-1.354,3.318,-28.748,28.625,-1.160,-3.8,-66.7,-7.9
15.200,8.806,-1.139,3.305,-28.381,27.222,-0.732,-3.8,-66.8,-8.3
15.210,8.882,-1.014,3.294,-27.771,27.039,-0.854,-3.8,-66.8,-8.7
15.220,9.018,-0.981,3.391,-26.978,28.076,-1.160,-3.8,-66.9,-9.2
15.230,9.103,-1.040,3.464,-25.818,28.931,-2.014,-3.8,-66.9,-9.7
15.240,9.202,-1.332,3.483,-24.841,28.625,-2.991,-3.8,-66.9,-10.1
15.250,9.178,-1.540,3.358,-24.475,27.649,-3.845,-3.7,-67.0,-10.6
15.260,9.173,-1.530,3.267,-23.743,28.381,-4.272,-3.7,-67.0,-11.1
15.270,9.348,-1.569,3.249,-22.400,29.724,-3.967,-3.6,-67.0,-11.6
15.280,9.367,-1.556,3.190,-20.447,30.212,-3.540,-3.6,-67.0,-12.0
15.290,9.387,-1.566,3.075,-19.531,31.799,-2.319,-3.5,-67.1,-12.5
15.300,9.312,-1.591,3.198,-17.212,34.546,-0.610,-3.5,-67.0,-12.9
15.310,9.289,-1.578,3.169,-14.282,36.987,1.526,-3.5,-67.0,-13.2
15.320,9.162,-1.601,3.234,-12.085,40.039,3.357,-3.5,-66.9,-13.5
15.330,9.009,-1.542,3.277,-9.705,42.725,4.822,-3.5,-66.8,-13.8
15.340,8.875,-1.499,3.410,-7.874,44.189,5.798,-3.5,-66.7,-14.1
15.350,8.735,-1.447,3.479,-5.676,45.471,5.737,-3.5,-66.5,-14.3
15.360,8.652,-1.310,3.465,-3.540,46.021,4.700,-3.4,-66.4,-14.6
15.370,8.534,-1.172,3.225,-2.869,45.349,3.052,-3.3,-66.2,-14.9
15.380,8.461,-1.119,3.115,-3.723,45.715,1.343,-3.1,-66.1,-15.3
15.390,8.207,-1.000,3.020,-3.662,46.936,-0.122,-2.9,-65.9,-15.7
15.400,8.057,-0.945,2.949,-3.906,48.828,-0.793,-2.7,-65.8,-16.1
15.410,7.909,-0.924,2.896,-3.906,52.429,-0.244,-2.5,-65.6,-16.6
15.420,7.723,-0.800,3.173,-4.822,56.335,0.610,-2.3,-65.3,-17.0
15.430,7.649,-0.534,3.544,-5.249,58.105,1.282,-2.1,-65.1,-17.4
15.440,7.884,-0.447,4.029,-3.784,57.434,1.099,-1.9,-64.8,-17.9
15.450,8.170,-0.515,4.277,-2.075,55.786,-0.183,-1.7,-64.5,-18.3
15.460,8.463,-0.533,4.604,-2.686,54.749,-1.099,-1.4,-64.2,-18.8
15.470,8.628,-0.700,4.939,-4.822,55.481,-1.221,-1.2,-63.9,-19.2
15.480,8.490,-0.554,4.798,-4.639,55.908,0.427,-1.0,-63.6,-19.6
15.490,8.027,-0.185,4.470,-5.249,57.861,3.357,-0.9,-63.3,-20.0
15.500,7.716,0.097,4.840,-7.690,59.509,6.836,-0.8,-63.0,-20.3
15.510,7.249,1.150,4.664,-6.287,56.030,8.911,-0.7,-62.7,-20.6
15.520,6.928,2.080,4.095,-6.470,48.096,9.705,-0.6,-62.4,-21.0
15.530,7.061,2.277,3.826,-10.620,39.246,9.094,-0.4,-62.3,-21.4
15.540,7.930,1.448,4.283,-15.747,33.264,8.118,-0.2,-62.2,-21.8
15.550,9.038,-0.169,4.643,-18.677,26.978,6.714,-0.2,-62.2,-22.2
15.560,9.750,-2.162,4.656,-15.625,24.780,5.676,-0.3,-62.2,-22.4
15.570,9.607,-2.796,4.096,-11.230,25.879,3.723,-0.5,-62.3,-22.6
15.580,9.306,-2.447,4.004,-7.935,27.466,2.991,-0.6,-62.3,-22.7
15.590,9.089,-1.249,3.931,-3.174,28.259,4.028,-0.7,-62.4,-22.9
15.600,8.905,-0.433,3.468,1.892,33.752,6.348,-0.7,-62.4,-23.1
15.610,8.647,0.691,3.176,4.211,48.279,9.888,-0.6,-62.3,-23.3
15.620,8.194,1.494,3.643,0.122,60.608,13.367,-0.4,-62.0,-23.6
15.630,7.712,1.679,4.495,-4.456,65.125,17.029,-0.4,-61.7,-23.8
15.640,7.581,1.138,5.121,-5.188,58.838,19.531,-0.4,-61.3,-23.9
15.650,7.761,0.494,5.187,-6.409,44.128,19.714,-0.5,-61.1,-24.0
15.660,8.240,-0.027,4.625,-5.737,30.334,17.761,-0.6,-61.0,-24.1
15.670,8.784,-0.254,3.872,-5.737,24.536,14.771,-0.7,-61.1,-24.2
15.680,9.008,-0.299,3.599,-7.568,28.320,11.353,-0.8,-61.1,-24.3
15.690,8.749,-0.315,3.945,-8.545,37.048,9.094,-0.9,-61.1,-24.5
15.700,8.371,-0.272,4.654,-7.263,42.908,7.629,-0.9,-61.0,-24.7
15.710,8.076,-0.058,5.282,-4.028,42.297,7.080,-0.9,-60.8,-25.0
15.720,8.060,0.073,5.428,-1.099,35.950,7.263,-0.8,-60.7,-25.2
15.730,8.332,-0.042,5.303,1.404,29.724,8.667,-0.7,-60.7,-25.5
15.740,8.820,-0.233,5.135,4.272,27.405,11.230,-0.6,-60.6,-25.7
15.750,9.101,-0.308,4.686,2.686,28.137,14.832,-0.6,-60.7,-25.8
15.760,9.588,-0.391,4.575,-1.953,30.823,17.822,-0.7,-60.7,-25.8
15.770,9.642,0.031,4.342,-3.540,36.133,18.677,-0.9,-60.6,-25.8
15.780,9.324,0.219,4.196,-5.798,42.114,18.372,-1.0,-60.5,-25.9
15.790,8.799,0.285,4.252,-6.958,47.607,17.273,-1.2,-60.4,-26.0
15.800,8.274,0.604,4.312,-6.470,51.331,15.198,-1.2,-60.2,-26.1
15.810,7.844,0.839,4.701,-6.470,52.979,12.634,-1.3,-60.0,-26.3
15.820,7.627,1.228,5.071,-5.798,51.819,10.010,-1.2,-59.7,-26.6
15.830,7.542,1.247,5.245,-7.874,48.462,7.874,-1.1,-59.5,-26.9
15.840,7.758,0.737,5.394,-10.559,43.396,5.981,-1.0,-59.3,-27.3
15.850,8.046,-0.038,5.217,-12.573,38.391,5.371,-0.9,-59.2,-27.6
15.860,8.111,-0.669,5.281,-14.160,35.217,5.798,-0.9,-59.1,-27.9
15.870,8.127,-1.228,5.158,-11.841,31.555,7.568,-1.1,-59.0,-28.1
15.880,8.243,-1.395,5.063,-8.179,28.687,10.681,-1.2,-59.0,-28.2
15.890,8.153,-1.188,4.597,-4.578,27.588,13.977,-1.4,-59.0,-28.2
15.900,8.159,-0.718,4.351,-2.441,30.457,17.151,-1.6,-59.0,-28.2
15.910,8.155,-0.201,4.259,-1.465,34.485,20.142,-1.8,-59.0,-28.2
15.920,8.234,0.294,4.204,0.488,36.499,20.996,-1.9,-58.9,-28.2
15.930,8.216,0.316,4.009,0.488,39.490,20.630,-2.0,-58.9,-28.2
15.940,8.015,0.085,4.149,-1.831,45.166,19.104,-2.1,-58.7,-28.2
15.950,7.760,-0.094,4.747,-3.845,50.537,17.212,-2.2,-58.5,-28.3
15.960,7.621,-0.166,5.327,-3.174,52.124,15.381,-2.3,-58.3,-28.4
15.970,7.474,-0.135,5.636,-1.892,49.316,13.855,-2.3,-58.1,-28.5
15.980,7.566,-0.129,5.474,-1.221,43.762,13.123,-2.3,-57.9,-28.7
15.990,7.645,-0.216,5.269,-2.197,40.527,12.878,-2.4,-57.7,-28.8
16.000,7.650,-0.228,5.006,-3.052,40.466,13.123,-2.4,-57.6,-29.0
16.010,7.653,-0.400,4.721,-3.906,41.077,13.550,-2.5,-57.5,-29.1
16.020,7.682,-0.581,4.697,-5.005,41.870,13.977,-2.6,-57.3,-29.2
16.030,7.625,-0.788,4.847,-7.813,40.466,13.306,-2.7,-57.2,-29.3
16.040,7.341,-0.718,4.954,-9.888,35.950,12.451,-2.8,-57.1,-29.4
16.050,7.250,-0.667,5.033,-9.888,32.227,13.245,-3.0,-57.1,-29.5
16.060,7.169,-0.463,4.969,-9.216,27.893,14.893,-3.2,-57.0,-29.6
16.070,7.073,-0.308,4.852,-6.897,24.780,17.822,-3.4,-57.1,-29.6
16.080,7.126,-0.294,4.784,-5.859,22.888,21.057,-3.6,-57.1,-29.6
16.090,7.334,-0.724,4.747,-5.981,21.118,23.315,-3.8,-57.2,-29.5
16.100,7.720,-0.980,4.814,-4.150,21.423,23.987,-4.1,-57.2,-29.4
16.110,7.949,-1.269,4.825,-2.319,22.461,22.949,-4.4,-57.3,-29.3
16.120,8.115,-1.485,5.044,-1.587,22.217,20.203,-4.6,-57.4,-29.2
16.130,8.338,-1.447,5.231,-1.587,18.066,16.418,-4.8,-57.5,-29.2
16.140,8.484,-1.195,4.943,1.526,13.428,13.672,-5.0,-57.6,-29.2
16.150,8.428,-0.912,4.543,3.906,14.282,12.756,-5.0,-57.8,-29.2
16.160,8.184,-0.598,4.271,5.188,18.494,13.367,-5.1,-57.9,-29.3
16.170,8.101,-0.585,4.452,4.578,23.865,15.320,-5.1,-58.0,-29.4
16.180,7.856,-0.572,4.795,2.625,25.024,16.907,-5.2,-58.1,-29.4
16.190,7.704,-0.707,5.150,1.282,23.926,18.127,-5.3,-58.1,-29.5
16.200,7.769,-0.749,5.278,2.197,18.860,17.822,-5.4,-58.2,-29.5
16.210,7.872,-0.907,5.322,4.150,13.123,16.296,-5.5,-58.3,-29.5
16.220,8.083,-0.803,5.008,6.531,6.409,14.160,-5.5,-58.5,-29.5
16.230,8.280,-0.997,4.593,7.507,1.770,12.451,-5.5,-58.7,-29.6
16.240,8.627,-1.036,4.289,6.775,1.648,11.292,-5.6,-59.0,-29.6
16.250,8.663,-1.012,4.045,7.263,6.348,11.353,-5.6,-59.3,-29.7
16.260,8.605,-0.795,4.169,7.996,13.184,12.146,-5.6,-59.5,-29.8
16.270,8.519,-0.746,4.418,8.484,17.822,13.794,-5.5,-59.7,-29.9
16.280,8.378,-0.669,4.695,9.155,19.287,15.564,-5.5,-59.8,-29.9
16.290,8.326,-0.647,4.966,10.071,19.775,17.578,-5.6,-59.9,-29.9
16.300,8.295,-0.769,5.160,11.230,18.127,18.738,-5.6,-60.0,-29.9
16.310,8.323,-0.573,5.178,12.085,12.207,18.433,-5.6,-60.1,-29.9
16.320,8.554,-0.573,4.968,11.475,4.639,17.517,-5.7,-60.3,-29.9
16.330,8.526,-0.695,4.287,9.766,1.465,15.686,-5.7,-60.6,-29.9
16.340,8.682,-0.870,4.026,7.690,3.784,14.038,-5.7,-60.9,-30.0
16.350,8.561,-0.907,4.130,5.737,7.080,12.878,-5.7,-61.1,-30.0
16.360,8.341,-0.926,4.304,6.958,9.644,12.756,-5.8,-61.3,-30.1
16.370,8.273,-0.823,4.544,9.338,10.803,13.611,-5.8,-61.5,-30.1
16.380,8.255,-0.725,4.752,11.536,7.568,14.709,-5.7,-61.7,-30.2
16.390,8.434,-0.459,4.677,13.428,3.418,16.174,-5.7,-61.9,-30.2
16.400,8.555,-0.232,4.349,13.367,1.038,17.578,-5.7,-62.2,-30.2
16.410,8.668,-0.281,4.052,12.085,0.488,18.250,-5.7,-62.5,-30.2
16.420,8.777,-0.478,4.029,10.132,1.465,17.761,-5.7,-62.8,-30.2
16.430,8.850,-0.829,4.089,9.033,2.197,16.418,-5.8,-63.1,-30.2
16.440,8.803,-1.029,4.211,11.230,2.869,14.648,-5.8,-63.3,-30.2
16.450,8.676,-1.019,4.150,12.268,2.075,14.099,-5.8,-63.6,-30.2
16.460,8.627,-0.821,4.206,13.062,2.258,14.099,-5.8,-63.9,-30.2
16.470,8.639,-0.467,4.109,13.733,2.197,14.160,-5.8,-64.1,-30.3
16.480,8.565,-0.102,4.009,13.916,2.136,14.526,-5.7,-64.4,-30.4
16.490,8.489,-0.084,3.918,12.695,2.014,14.709,-5.6,-64.7,-30.4
16.500,8.556,-0.246,3.999,9.644,2.319,15.015,-5.6,-64.9,-30.5
16.510,8.489,-0.517,4.203,7.935,2.258,14.221,-5.6,-65.2,-30.6
16.520,8.666,-0.765,4.352,7.385,-1.465,12.390,-5.5,-65.5,-30.7
16.530,8.838,-0.664,4.188,7.874,-7.568,10.193,-5.5,-65.8,-30.8
16.540,8.862,-0.481,3.638,10.559,-9.399,9.949,-5.4,-66.2,-30.9
16.550,8.962,-0.238,3.519,12.268,-5.432,10.498,-5.3,-66.6,-31.1
16.560,8.911,-0.204,3.440,11.963,-2.136,11.597,-5.2,-66.9,-31.2
16.570,8.755,-0.387,3.462,11.963,-1.038,13.000,-5.1,-67.2,-31.4
16.580,8.724,-0.655,3.608,11.963,-1.526,14.221,-5.0,-67.5,-31.4
16.590,8.645,-0.833,3.511,10.437,-5.554,15.137,-5.0,-67.8,-31.4
16.600,8.575,-0.771,3.367,11.047,-7.202,15.869,-5.1,-68.2,-31.4
16.610,8.650,-0.752,3.422,11.658,-6.897,16.235,-5.1,-68.6,-31.4
16.620,8.856,-0.720,3.435,10.742,-10.986,15.503,-5.2,-68.9,-31.3
16.630,8.887,-0.716,3.207,11.353,-13.611,14.954,-5.2,-69.4,-31.3
16.640,9.157,-0.769,3.088,11.536,-12.512,15.137,-5.3,-69.8,-31.3
16.650,9.427,-0.955,2.923,10.071,-11.719,14.954,-5.4,-70.2,-31.3
16.660,9.028,-0.721,2.785,8.728,-10.681,14.954,-5.4,-70.6,-31.2
16.670,8.966,-0.732,2.977,10.315,-6.226,16.235,-5.5,-71.0,-31.2
16.680,8.933,-0.666,3.207,10.010,-6.897,16.357,-5.6,-71.3,-31.1
16.690,8.917,-0.685,3.128,10.376,-10.986,16.235,-5.7,-71.7,-31.1
16.700,9.221,-0.836,3.078,10.620,-15.747,16.174,-5.8,-72.1,-31.0
16.710,9.251,-0.795,2.639,10.620,-17.212,16.785,-5.9,-72.6,-30.9
16.720,9.762,-0.780,2.639,11.658,-15.808,17.883,-6.1,-73.0,-30.7
16.730,9.668,-0.742,2.410,11.353,-15.503,18.555,-6.3,-73.5,-30.6
16.740,10.665,-1.265,2.546,10.803,-18.921,18.250,-6.5,-73.9,-30.3
16.750,9.662,-1.031,1.513,8.850,-19.714,17.395,-6.8,-74.5,-30.1
16.760,9.212,-0.594,1.870,15.137,-2.258,19.775,-7.1,-74.8,-29.9
16.770,8.417,-0.497,2.213,15.015,0.549,20.813,-7.2,-75.1,-29.7
16.780,8.590,-0.850,2.645,12.634,-11.169,19.470,-7.5,-75.5,-29.4
16.790,8.620,-0.888,2.104,11.230,-24.231,17.029,-7.8,-76.0,-29.1
16.800,9.539,-0.785,1.678,13.672,-27.100,16.785,-8.1,-76.5,-28.9
16.810,9.285,-0.691,0.919,9.094,-29.541,15.503,-8.4,-77.1,-28.6
16.820,9.497,-0.566,0.946,10.315,-22.705,15.503,-8.7,-77.7,-28.3
16.830,9.468,-0.655,1.175,8.057,-20.142,14.771,-8.9,-78.2,-28.1
16.840,9.592,-0.554,1.543,7.446,-18.066,14.709,-9.2,-78.7,-27.9
16.850,9.620,-0.624,1.574,8.545,-19.409,14.160,-9.4,-79.2,-27.7
16.860,9.338,-0.499,1.296,8.118,-20.752,12.878,-9.6,-79.7,-27.5
16.870,9.340,-0.544,1.324,8.301,-19.897,12.390,-9.8,-80.2,-27.4
16.880,9.319,-0.651,1.544,7.813,-21.057,11.353,-10.0,-80.7,-27.3
16.890,9.369,-0.533,1.517,8.789,-25.146,10.132,-10.1,-81.3,-27.2
16.900,9.586,-0.452,1.375,10.193,-29.419,9.033,-10.2,-81.8,-27.2
16.910,9.781,-0.325,1.110,10.803,-31.433,8.118,-10.2,-82.4,-27.2
16.920,9.950,-0.232,0.940,10.864,-29.907,7.874,-10.2,-83.0,-27.3
16.930,10.123,-0.290,0.768,10.620,-27.161,7.507,-10.0,-83.6,-27.4
16.940,10.245,-0.326,0.800,10.010,-25.391,6.958,-9.8,-84.2,-27.7
16.950,10.346,-0.216,0.774,10.132,-24.597,6.287,-9.5,-84.7,-28.0
16.960,10.309,-0.089,0.736,11.047,-23.682,5.493,-8.9,-85.3,-28.6
16.970,10.375,0.026,0.666,12.390,-22.644,4.761,-8.0,-85.8,-29.6
16.980,10.324,0.017,0.563,12.390,-23.315,3.601,-6.5,-86.4,-31.0
16.990,10.218,0.146,0.320,12.329,-23.682,2.625,-4.4,-86.9,-33.2
17.000,10.015,-0.002,0.194,12.573,-23.376,2.197,-1.3,-87.4,-36.3
17.010,10.000,-0.050,0.303,14.221,-22.949,1.892,3.4,-88.0,-41.0
17.020,9.887,0.060,0.138,15.991,-26.184,1.465,11.5,-88.5,-49.0
17.030,9.945,0.042,-0.167,17.273,-28.625,1.282,27.8,-89.0,-65.3
17.040,9.964,0.013,-0.540,16.602,-29.236,1.282,63.7,-89.3,-101.2
17.050,10.177,0.160,-0.787,16.418,-26.978,1.465,106.8,-89.1,-144.2
17.060,10.214,0.265,-0.811,15.320,-24.109,1.770,128.5,-88.7,-165.9
17.070,10.378,0.344,-0.742,14.526,-21.301,1.892,138.0,-88.2,-175.4
17.080,10.336,0.278,-0.686,14.465,-20.142,1.953,143.1,-87.7,179.5
17.090,10.331,0.211,-0.640,14.465,-20.447,1.953,146.3,-87.2,176.4
17.100,10.315,0.284,-0.517,15.442,-21.912,2.380,148.6,-86.6,174.0
17.110,10.366,0.429,-0.695,17.029,-24.536,2.686,150.5,-86.1,172.2
17.120,10.360,0.608,-1.066,18.066,-26.184,3.662,152.1,-85.5,170.6
17.130,10.415,0.575,-1.303,17.761,-24.353,4.150,153.4,-85.0,169.4
17.140,10.428,0.663,-1.369,16.602,-21.667,4.822,154.4,-84.4,168.4
17.150,10.472,0.652,-1.183,15.869,-18.311,5.432,155.1,-83.9,167.7
17.160,10.414,0.547,-1.099,16.357,-18.860,5.554,155.7,-83.4,167.2
17.170,10.458,0.664,-1.254,16.907,-20.630,5.676,156.3,-82.9,166.6
17.180,10.456,0.686,-1.688,17.517,-21.301,6.042,156.8,-82.4,166.1
17.190,10.452,0.834,-1.894,17.639,-20.142,6.653,157.3,-81.9,165.6
17.200,10.415,0.959,-2.051,17.578,-18.555,7.324,157.8,-81.3,165.2
17.210,10.388,1.011,-2.229,17.822,-16.846,8.423,158.2,-80.8,164.8
17.220,10.299,0.989,-2.268,17.395,-14.221,9.521,158.6,-80.4,164.5
17.230,10.230,0.982,-2.279,16.357,-11.963,10.254,158.9,-79.9,164.2
17.240,10.154,1.033,-2.275,16.235,-10.742,10.742,159.2,-79.5,163.9
