BTS G-STUDIO File

--------------------------------------------------------
Versione File:		5
Sensor type:		GS2
Accelerometro (g):	±2
Magnetico (uT):	OFF
Giroscopio (°/s):	±2000
Frequenza (Hz):		100
GPS (Hz):		OFF
Informazioni sull’orientamento:	ON
Frames:	1153
--------------------------------------------------------

Time		Acc.			Gyro.		Roll	Pitch	Yaw
9.160	9.862	-0.906	2.683	-1.648	9.399	1.160	-6.2	-76.3	-22.6
9.170	9.314	-0.436	2.638	-2.014	10.559	-0.793	-6.2	-76.2	-22.6
9.180	9.108	0.071	2.627	-2.502	9.216	-3.418	-6.1	-76.0	-22.8
9.190	9.309	0.457	2.610	-3.723	7.874	-5.188	-5.8	-76.0	-23.1
9.200	9.656	0.753	2.662	-4.578	7.385	-5.188	-5.5	-75.9	-23.5
9.210	9.837	0.855	2.417	-5.188	7.629	-4.333	-5.1	-75.8	-23.9
9.220	9.641	0.856	2.236	-6.226	9.033	-4.028	-4.8	-75.7	-24.3
9.230	9.283	0.663	2.375	-7.263	9.827	-4.395	-4.5	-75.6	-24.7
9.240	8.935	0.486	2.485	-8.423	9.216	-5.005	-4.2	-75.5	-25.0
9.250	8.741	0.338	2.694	-9.766	7.935	-5.676	-4.0	-75.4	-25.4
9.260	8.857	-0.031	2.630	-8.118	7.019	-7.019	-3.7	-75.4	-25.7
9.270	8.994	-0.240	2.672	-7.813	6.348	-7.813	-3.5	-75.3	-26.1
9.280	9.228	-0.351	2.613	-7.080	5.615	-7.996	-3.2	-75.2	-26.4
9.290	9.342	-0.297	2.460	-6.042	5.005	-7.324	-3.0	-75.2	-26.7
9.300	9.395	-0.341	2.356	-4.456	5.676	-6.287	-2.9	-75.1	-26.9
9.310	9.467	-0.562	2.349	-2.808	6.226	-5.127	-2.7	-75.0	-27.1
9.320	9.455	-0.751	2.351	-1.343	5.920	-4.272	-2.7	-75.0	-27.2
9.330	9.570	-0.688	2.170	-0.366	4.028	-4.517	-2.6	-75.0	-27.3
9.340	9.534	-0.455	2.025	0.061	2.869	-5.005	-2.5	-74.9	-27.4
9.350	9.466	-0.206	2.163	0.305	3.113	-4.944	-2.3	-74.9	-27.5
9.360	9.314	-0.045	2.405	1.099	3.174	-4.761	-2.2	-74.9	-27.7
9.370	9.304	-0.031	2.654	1.343	2.075	-4.578	-2.0	-74.9	-27.9
9.380	9.405	-0.181	2.770	1.343	0.610	-4.944	-1.8	-74.9	-28.1
9.390	9.445	-0.265	2.704	1.221	0.671	-5.676	-1.6	-74.8	-28.3
9.400	9.383	-0.149	2.442	1.160	2.075	-5.920	-1.4	-74.8	-28.5
9.410	9.229	-0.092	2.335	0.610	4.395	-5.737	-1.1	-74.8	-28.7
9.420	9.139	-0.087	2.248	0.244	4.578	-5.493	-0.9	-74.8	-29.0
9.430	9.261	0.051	2.343	-0.244	3.601	-4.761	-0.8	-74.7	-29.1
9.440	9.518	0.048	2.437	-0.916	1.038	-3.174	-0.6	-74.7	-29.3
9.450	9.739	-0.119	2.453	-1.648	0.061	-1.160	-0.6	-74.7	-29.4
9.460	9.814	-0.233	2.418	-1.709	0.427	0.305	-0.6	-74.7	-29.4
9.470	9.835	-0.253	2.431	-1.892	1.404	1.282	-0.7	-74.7	-29.3
9.480	9.752	-0.195	2.425	-2.502	1.831	2.136	-0.8	-74.7	-29.2
9.490	9.559	-0.135	2.374	-3.723	1.892	2.869	-1.0	-74.7	-29.1
9.500	9.338	-0.163	2.347	-5.188	1.587	3.113	-1.1	-74.7	-28.9
9.510	9.149	-0.262	2.313	-5.920	1.770	2.991	-1.3	-74.7	-28.8
9.520	9.005	-0.343	2.297	-6.348	2.441	2.808	-1.5	-74.6	-28.7
9.530	8.834	-0.386	2.424	-7.141	2.625	2.563	-1.7	-74.6	-28.5
9.540	8.909	-0.502	2.410	-7.446	0.549	2.075	-1.9	-74.6	-28.4
9.550	9.085	-0.576	2.431	-7.874	-1.404	1.404	-2.2	-74.6	-28.3
9.560	9.151	-0.501	2.265	-8.179	-3.052	0.916	-2.4	-74.6	-28.2
9.570	9.243	-0.268	2.114	-8.911	-4.456	1.038	-2.5	-74.7	-28.1
9.580	9.286	-0.177	2.088	-9.705	-4.700	1.587	-2.7	-74.7	-28.0
9.590	9.334	-0.105	2.104	-9.827	-4.395	2.441	-2.9	-74.8	-27.9
9.600	9.316	-0.169	2.139	-9.277	-4.272	3.174	-3.1	-74.9	-27.8
9.610	9.325	-0.348	1.991	-7.874	-3.418	4.028	-3.4	-74.9	-27.6
9.620	9.258	-0.554	2.094	-7.019	-0.916	4.395	-3.7	-74.9	-27.4
9.630	9.175	-0.787	2.138	-5.859	0.916	4.395	-4.0	-74.9	-27.2
9.640	9.127	-0.903	2.224	-6.165	1.953	3.662	-4.3	-74.9	-26.9
9.650	9.120	-0.914	2.338	-6.714	2.563	2.686	-4.6	-74.9	-26.7
9.660	9.198	-0.903	2.449	-6.958	2.563	1.892	-4.8	-74.9	-26.5
9.670	9.339	-0.895	2.452	-6.470	2.563	0.977	-5.1	-74.8	-26.3
9.680	9.434	-0.800	2.365	-5.432	1.831	0.671	-5.2	-74.8	-26.2
9.690	9.462	-0.755	2.213	-3.357	1.282	1.038	-5.4	-74.8	-26.1
9.700	9.502	-0.712	2.118	-1.587	0.977	1.648	-5.6	-74.8	-26.0
9.710	9.500	-0.716	2.094	-0.305	-0.427	2.136	-5.7	-74.8	-25.8
9.720	9.608	-0.818	2.061	0.854	-1.526	2.991	-5.9	-74.8	-25.6
9.730	9.601	-0.920	2.025	0.549	-0.854	2.808	-6.1	-74.9	-25.4
9.740	9.673	-0.764	2.001	-0.488	0.854	1.343	-6.3	-74.9	-25.2
9.750	9.603	-0.493	2.094	-2.380	5.066	-0.671	-6.4	-74.9	-25.2
9.760	9.574	-0.203	2.289	-3.479	6.470	-1.770	-6.3	-74.8	-25.3
9.770	9.709	-0.151	2.252	-3.784	5.066	-1.648	-6.3	-74.8	-25.4
9.780	9.632	-0.369	2.338	-4.883	5.676	-0.427	-6.3	-74.7	-25.4
9.790	9.483	-0.607	2.462	-5.493	6.592	0.305	-6.3	-74.7	-25.4
9.800	9.348	-0.742	2.365	-5.005	5.127	0.305	-6.4	-74.6	-25.4
9.810	9.253	-0.661	2.130	-4.028	2.747	-0.122	-6.5	-74.6	-25.3
9.820	9.303	-0.477	1.974	-3.540	2.197	-0.488	-6.6	-74.6	-25.3
9.830	9.297	-0.509	2.149	-3.540	2.258	-0.793	-6.6	-74.6	-25.3
9.840	9.365	-0.534	2.253	-3.113	-0.061	-1.465	-6.7	-74.6	-25.3
9.850	9.412	-0.493	2.156	-3.235	-1.709	-2.380	-6.7	-74.6	-25.4
9.860	9.266	-0.463	2.086	-4.150	-0.916	-3.235	-6.6	-74.6	-25.4
9.870	9.109	-0.271	2.151	-5.493	1.221	-3.845	-6.6	-74.7	-25.6
9.880	9.015	-0.297	2.220	-5.920	2.869	-4.089	-6.5	-74.6	-25.7
9.890	8.996	-0.400	2.140	-5.127	2.686	-4.639	-6.4	-74.6	-25.9
9.900	9.096	-0.491	2.153	-4.333	0.549	-5.615	-6.2	-74.6	-26.1
9.910	9.281	-0.502	1.928	-3.601	-1.465	-6.958	-6.1	-74.7	-26.3
9.920	9.406	-0.544	1.924	-3.174	-2.686	-7.690	-5.9	-74.7	-26.5
9.930	9.556	-0.416	1.810	-2.380	-3.662	-8.057	-5.7	-74.8	-26.8
9.940	9.638	-0.336	1.758	-1.160	-3.662	-8.057	-5.5	-74.9	-27.0
9.950	9.650	-0.271	1.713	0.305	-3.540	-7.751	-5.2	-74.9	-27.3
9.960	9.595	-0.206	1.909	0.488	-2.808	-7.202	-5.0	-75.0	-27.6
9.970	9.565	-0.272	2.375	0.244	-2.380	-5.920	-4.7	-75.1	-27.8
9.980	9.690	-0.464	2.411	1.099	-3.174	-4.456	-4.6	-75.1	-28.0
9.990	9.690	-0.758	2.200	2.563	-1.343	-3.662	-4.5	-75.1	-28.1
10.000	9.439	-0.809	2.238	2.197	1.404	-2.869	-4.4	-75.1	-28.1
10.010	9.377	-0.625	2.481	0.244	1.221	-2.258	-4.4	-75.1	-28.1
10.020	9.737	-0.348	2.503	-1.770	-1.343	-2.319	-4.4	-75.1	-28.1
10.030	10.045	0.092	2.210	-4.578	-2.258	-2.686	-4.4	-75.1	-28.2
10.040	10.181	0.411	2.100	-7.507	-1.282	-2.319	-4.3	-75.2	-28.4
10.050	10.117	0.521	2.156	-9.155	0.793	-1.526	-4.2	-75.2	-28.5
10.060	9.887	0.449	2.431	-10.193	3.967	-1.038	-4.1	-75.2	-28.7
10.070	9.631	0.271	2.467	-10.620	6.226	-1.282	-4.1	-75.1	-28.9
10.080	9.331	-0.066	2.477	-11.658	6.042	-2.197	-4.0	-75.1	-29.0
10.090	9.298	-0.382	2.469	-11.902	4.639	-2.991	-4.0	-75.0	-29.2
10.100	9.327	-0.531	2.430	-10.437	3.235	-3.479	-4.0	-75.0	-29.3
10.110	9.368	-0.585	2.183	-8.362	2.075	-3.235	-4.1	-75.0	-29.3
10.120	9.265	-0.649	2.173	-5.676	2.014	-1.831	-4.1	-75.0	-29.4
10.130	9.217	-0.970	2.581	-1.221	2.808	-0.183	-4.2	-74.9	-29.3
10.140	9.383	-0.983	2.551	2.563	2.136	0.000	-4.3	-74.9	-29.2
10.150	9.386	-0.721	2.200	3.845	1.404	-0.854	-4.4	-74.9	-29.1
10.160	9.207	-0.309	2.005	2.930	1.709	-1.160	-4.3	-74.9	-29.1
10.170	9.064	0.018	1.936	2.136	1.221	-0.732	-4.3	-74.9	-29.1
10.180	9.139	0.142	2.147	1.770	0.183	0.122	-4.2	-74.9	-29.2
10.190	9.343	0.098	2.424	1.892	-1.099	0.366	-4.2	-74.9	-29.2
10.200	9.574	0.117	2.496	2.441	-2.380	-0.183	-4.1	-74.9	-29.3
10.210	9.735	0.062	2.307	2.380	-2.319	-0.793	-4.0	-75.0	-29.3
10.220	9.816	-0.003	2.298	1.587	-1.221	-1.099	-3.9	-75.0	-29.4
10.230	9.744	-0.072	2.425	0.488	-0.793	-1.221	-3.8	-75.0	-29.5
10.240	9.687	-0.015	2.367	-0.305	-1.892	-1.709	-3.8	-75.0	-29.6
10.250	9.582	0.083	2.214	-0.854	-2.563	-2.014	-3.7	-75.1	-29.7
10.260	9.416	0.086	2.267	-0.305	-2.136	-2.258	-3.6	-75.1	-29.8
10.270	9.380	-0.120	2.481	1.038	-1.038	-2.380	-3.4	-75.1	-29.9
10.280	9.380	-0.321	2.659	3.235	-0.488	-2.930	-3.3	-75.1	-30.0
10.290	9.477	-0.295	2.510	4.883	-0.305	-3.784	-3.2	-75.1	-30.1
10.300	9.545	-0.196	2.261	4.883	0.610	-3.845	-3.0	-75.1	-30.3
10.310	9.520	-0.078	2.240	3.845	2.686	-3.052	-2.8	-75.1	-30.4
10.320	9.411	-0.072	2.272	3.052	3.845	-1.648	-2.7	-75.1	-30.5
10.330	9.319	-0.114	2.214	2.808	2.808	-0.732	-2.6	-75.1	-30.5
10.340	9.276	-0.071	2.274	2.747	1.343	-0.244	-2.6	-75.0	-30.6
10.350	9.351	-0.014	2.230	2.747	0.183	0.122	-2.5	-75.0	-30.6
10.360	9.421	0.044	2.302	2.502	-0.916	0.427	-2.5	-75.1	-30.6
10.370	9.491	-0.053	2.181	2.197	-1.709	0.854	-2.5	-75.1	-30.6
10.380	9.515	-0.083	2.248	2.319	-1.770	1.160	-2.5	-75.1	-30.5
10.390	9.508	-0.120	2.204	3.174	-1.404	1.221	-2.5	-75.1	-30.5
10.400	9.468	-0.090	2.164	3.906	-0.977	1.160	-2.5	-75.2	-30.4
10.410	9.416	-0.072	2.149	4.456	-0.488	1.221	-2.5	-75.2	-30.4
10.420	9.397	-0.092	2.150	4.822	-0.610	1.404	-2.5	-75.2	-30.3
10.430	9.374	-0.038	2.137	4.944	-0.793	1.526	-2.5	-75.2	-30.3
10.440	9.343	0.019	2.112	5.005	-0.977	1.465	-2.5	-75.2	-30.2
10.450	9.348	0.121	2.084	4.883	-1.343	1.404	-2.5	-75.3	-30.2
10.460	9.350	0.162	2.106	4.883	-1.160	1.587	-2.5	-75.3	-30.2
10.470	9.424	0.175	2.070	4.822	-1.343	1.831	-2.5	-75.3	-30.2
10.480	9.458	0.140	2.103	4.395	-2.197	1.770	-2.5	-75.3	-30.1
10.490	9.593	0.090	2.164	3.784	-2.686	1.465	-2.4	-75.4	-30.1
10.500	9.704	0.099	2.071	3.418	-2.319	1.038	-2.4	-75.4	-30.1
10.510	9.671	0.042	2.040	3.235	-1.526	0.793	-2.4	-75.5	-30.1
10.520	9.634	0.020	2.145	3.296	-0.854	0.610	-2.4	-75.5	-30.1
10.530	9.582	0.057	2.143	3.418	-0.854	0.732	-2.3	-75.5	-30.1
10.540	9.577	0.053	2.118	3.418	-1.160	0.671	-2.3	-75.5	-30.1
10.550	9.557	0.111	2.065	3.296	-1.465	1.038	-2.3	-75.6	-30.1
10.560	9.513	0.074	2.180	3.113	-1.099	1.343	-2.3	-75.6	-30.0
10.570	9.518	0.025	2.096	3.479	-0.366	1.526	-2.3	-75.6	-30.0
10.580	9.521	0.034	2.095	3.662	-0.122	1.465	-2.3	-75.6	-30.0
10.590	9.482	0.067	2.043	3.357	0.000	1.343	-2.3	-75.6	-29.9
10.600	9.465	0.042	2.039	2.869	-0.061	1.343	-2.3	-75.6	-29.9
10.610	9.458	0.032	2.095	2.197	-0.305	1.160	-2.3	-75.6	-29.9
10.620	9.443	0.085	2.118	1.404	-0.122	1.282	-2.3	-75.7	-29.9
10.630	9.545	0.049	2.097	0.977	-0.427	1.404	-2.3	-75.7	-29.8
10.640	9.605	0.056	2.126	0.671	-0.488	1.587	-2.3	-75.7	-29.8
10.650	9.642	0.103	2.082	0.244	-0.305	1.648	-2.3	-75.7	-29.8
10.660	9.626	0.110	2.164	0.183	0.366	1.953	-2.4	-75.7	-29.7
10.670	9.628	0.004	2.149	0.244	1.160	2.136	-2.4	-75.7	-29.7
10.680	9.623	-0.005	2.177	0.610	0.854	1.953	-2.5	-75.7	-29.6
10.690	9.592	0.016	2.133	1.038	0.244	1.587	-2.5	-75.7	-29.6
10.700	9.516	-0.039	2.124	1.343	0.305	1.160	-2.5	-75.7	-29.5
10.710	9.461	-0.027	2.084	1.465	0.671	1.099	-2.6	-75.7	-29.5
10.720	9.409	-0.121	2.107	1.526	0.732	1.099	-2.6	-75.7	-29.5
10.730	9.400	-0.106	2.159	1.343	0.427	1.221	-2.6	-75.7	-29.4
10.740	9.388	-0.042	2.144	1.282	-0.305	1.221	-2.6	-75.7	-29.4
10.750	9.436	-0.008	2.211	1.160	-0.732	1.221	-2.7	-75.7	-29.4
10.760	9.515	0.031	2.151	0.793	-1.038	1.160	-2.7	-75.8	-29.3
10.770	9.568	0.025	2.147	0.305	-0.854	0.916	-2.7	-75.8	-29.3
10.780	9.589	0.029	2.249	0.244	-0.244	0.793	-2.7	-75.8	-29.3
10.790	9.579	-0.005	2.234	0.671	0.183	0.671	-2.7	-75.8	-29.3
10.800	9.573	-0.090	2.290	1.587	0.488	0.427	-2.7	-75.8	-29.3
10.810	9.569	-0.214	2.258	2.075	0.793	0.183	-2.7	-75.8	-29.3
10.820	9.519	-0.228	2.220	2.136	0.916	0.122	-2.7	-75.8	-29.3
10.830	9.449	-0.235	2.192	2.075	1.099	-0.061	-2.7	-75.8	-29.2
10.840	9.410	-0.136	2.198	2.319	1.526	-0.061	-2.7	-75.8	-29.2
10.850	9.433	-0.111	2.242	2.258	1.892	0.122	-2.7	-75.8	-29.2
10.860	9.391	-0.095	2.331	2.441	1.709	0.305	-2.6	-75.7	-29.2
10.870	9.410	-0.090	2.246	2.686	1.160	0.549	-2.6	-75.7	-29.2
10.880	9.472	-0.181	2.268	3.296	1.099	0.671	-2.6	-75.7	-29.2
10.890	9.477	-0.235	2.197	3.418	0.610	0.793	-2.6	-75.7	-29.2
10.900	9.551	-0.263	2.192	3.174	0.488	0.671	-2.6	-75.7	-29.1
10.910	9.524	-0.224	2.102	3.235	0.122	0.916	-2.7	-75.7	-29.1
10.920	9.497	-0.125	2.127	3.174	0.244	1.099	-2.7	-75.7	-29.0
10.930	9.474	-0.065	2.216	3.174	0.610	1.404	-2.7	-75.7	-29.0
10.940	9.446	-0.054	2.302	3.357	0.549	1.770	-2.7	-75.7	-28.9
10.950	9.450	-0.145	2.335	3.235	0.366	1.953	-2.8	-75.7	-28.8
10.960	9.486	-0.126	2.265	2.869	0.366	1.770	-2.8	-75.7	-28.8
10.970	9.494	-0.150	2.267	2.441	0.549	1.343	-2.8	-75.7	-28.7
10.980	9.512	-0.133	2.217	2.075	0.732	1.160	-2.9	-75.7	-28.7
10.990	9.447	-0.177	2.174	1.831	0.977	0.854	-2.9	-75.7	-28.6
11.000	9.407	-0.173	2.130	1.831	0.977	0.732	-2.9	-75.7	-28.6
11.010	9.429	-0.159	2.150	1.831	0.732	0.610	-2.9	-75.7	-28.5
11.020	9.409	-0.138	2.109	1.831	0.610	0.305	-2.9	-75.7	-28.5
11.030	9.480	-0.062	2.119	1.587	0.549	0.122	-2.9	-75.7	-28.5
11.040	9.464	-0.040	2.062	1.404	0.244	0.366	-2.9	-75.7	-28.5
11.050	9.460	0.004	2.062	1.099	0.061	0.610	-2.9	-75.7	-28.5
11.060	9.419	-0.001	2.106	0.977	0.305	0.732	-2.9	-75.7	-28.5
11.070	9.416	-0.068	2.168	0.916	-0.122	0.854	-2.9	-75.7	-28.5
11.080	9.412	-0.092	2.180	0.671	-0.671	0.854	-2.9	-75.8	-28.5
11.090	9.491	-0.157	2.174	0.366	-1.221	0.732	-2.9	-75.8	-28.5
11.100	9.503	-0.163	2.101	0.244	-1.770	0.488	-3.0	-75.8	-28.4
11.110	9.433	-0.071	1.999	-0.122	-2.075	0.244	-3.0	-75.8	-28.4
11.120	9.411	0.012	1.940	-0.916	-2.563	0.122	-3.0	-75.9	-28.4
11.130	9.411	-0.027	2.030	-1.465	-3.113	0.000	-3.0	-75.9	-28.4
11.140	9.422	-0.007	2.055	-1.831	-2.991	-0.061	-3.0	-76.0	-28.4
11.150	9.494	-0.014	2.052	-2.136	-2.930	-0.244	-3.0	-76.0	-28.5
11.160	9.497	-0.013	2.104	-2.380	-2.502	-0.366	-3.0	-76.0	-28.5
11.170	9.472	-0.008	2.174	-2.380	-2.563	-0.488	-3.0	-76.1	-28.5
11.180	9.406	0.030	2.062	-2.563	-3.052	-0.488	-3.0	-76.1	-28.6
11.190	9.410	-0.045	1.967	-2.930	-3.296	-0.366	-3.0	-76.1	-28.6
11.200	9.434	-0.105	1.951	-3.296	-3.296	-0.183	-3.0	-76.2	-28.6
11.210	9.459	-0.159	1.977	-3.540	-3.723	0.061	-3.0	-76.2	-28.6
11.220	9.489	-0.232	1.977	-3.662	-4.211	0.122	-3.1	-76.3	-28.6
11.230	9.518	-0.224	1.950	-4.150	-4.517	0.305	-3.2	-76.3	-28.6
11.240	9.534	-0.175	1.961	-4.761	-4.517	0.366	-3.2	-76.4	-28.5
11.250	9.501	-0.081	2.037	-5.554	-4.395	0.305	-3.3	-76.4	-28.5
11.260	9.492	-0.075	2.056	-6.042	-4.944	0.305	-3.4	-76.5	-28.5
11.270	9.515	-0.166	2.112	-6.287	-5.371	0.244	-3.5	-76.6	-28.5
11.280	9.563	-0.215	2.162	-6.042	-5.371	0.244	-3.6	-76.6	-28.5
11.290	9.593	-0.210	2.119	-6.470	-5.432	0.122	-3.7	-76.7	-28.4
11.300	9.545	-0.210	2.078	-6.836	-5.371	0.061	-3.8	-76.7	-28.4
11.310	9.543	-0.230	2.015	-7.019	-5.249	-0.122	-3.9	-76.8	-28.4
11.320	9.586	-0.274	2.085	-7.141	-4.456	-0.183	-4.0	-76.8	-28.3
11.330	9.594	-0.281	2.182	-6.775	-3.357	0.000	-4.1	-76.9	-28.3
11.340	9.582	-0.313	2.274	-6.348	-2.869	0.122	-4.2	-76.9	-28.3
11.350	9.605	-0.314	2.258	-5.859	-2.869	0.061	-4.3	-76.9	-28.3
11.360	9.555	-0.314	2.186	-5.737	-2.747	0.061	-4.4	-77.0	-28.2
11.370	9.533	-0.238	2.140	-5.859	-2.808	0.000	-4.4	-77.0	-28.2
11.380	9.504	-0.277	2.152	-6.226	-2.869	0.122	-4.5	-77.0	-28.2
11.390	9.527	-0.299	2.296	-5.676	-2.319	0.488	-4.6	-77.0	-28.1
11.400	9.516	-0.268	2.199	-4.700	-1.526	0.854	-4.7	-77.0	-28.1
11.410	9.459	-0.226	2.226	-4.272	-0.549	1.282	-4.9	-77.0	-28.0
11.420	9.534	-0.312	2.333	-3.845	-0.305	1.648	-5.0	-77.0	-27.9
11.430	9.582	-0.294	2.283	-3.662	-1.038	1.526	-5.1	-77.0	-27.9
11.440	9.641	-0.238	2.157	-3.113	-1.160	1.160	-5.2	-77.0	-27.8
11.450	9.637	-0.259	2.175	-2.258	-0.671	1.038	-5.3	-77.0	-27.7
11.460	9.637	-0.275	2.201	-1.343	-0.061	0.793	-5.3	-77.0	-27.7
11.470	9.595	-0.373	2.260	-0.427	0.061	0.610	-5.4	-77.0	-27.6
11.480	9.564	-0.396	2.224	0.244	-0.122	0.305	-5.4	-77.0	-27.6
11.490	9.575	-0.394	2.206	0.488	-0.366	0.122	-5.5	-77.0	-27.6
11.500	9.599	-0.400	2.217	0.732	-0.549	0.061	-5.5	-77.0	-27.5
11.510	9.597	-0.368	2.228	1.099	-0.305	0.183	-5.5	-77.0	-27.5
11.520	9.581	-0.318	2.185	1.465	0.488	0.366	-5.6	-77.0	-27.4
